BookName,BookId,ISSN,Auth,Category,Publisher,PublishTime,isBorrowed,Reserve,location
The Dolphins of Pern,1341,345368940,Anne McCaffrey,Philosophy,Ballantine Books,1994,0,10,Library
Dragonsdawn,1342,345331605,Anne McCaffrey,Philosophy,Ballantine Books,1988,0,10,Library
Beneath an Opal Moon,1343,425050807,Eric Van Lustbader,Philosophy,Berkley Publishing Group,1982,0,10,Library
Myth-Ion Improbable (Myth Books),1344,044100962X,Robert Asprin,Philosophy,Ace Books,2002,0,10,Library
Anne Frank: The Diary of a Young Girl,1345,553296981,ANNE FRANK,Philosophy,Bantam,1993,0,10,Library
Kriya Yoga Sutras of Patanjali and the Siddhas,1346,1895383129,Georg Feverstein,Philosophy,Kriya Yoga Publications,2001,0,10,Library
The Family Orchard,1347,375724575,Nomi Eve,Philosophy,Vintage Books USA,2001,0,10,Library
THIS HALLOWED GRND,1348,067163884X,Bruce Catton,Philosophy,Pocket,1986,0,10,Library
Miracle Worker,1349,553140434,William Gibson,Philosophy,Bantam Books,1981,0,10,Library
HISTORY OF THE SOUTHERN CONFEDERACY,1350,29087104,Clement Eaton,Philosophy,Free Press,1965,0,10,Library
War of the Worlds,1351,425050750,H. G. Wells,Philosophy,Berkley Publishing Group,1981,0,10,Library
Elfstones of Shannara,1352,345285549,Terry Brooks,Philosophy,Del Rey Books,1990,0,10,Library
Sword of Shannara,1353,345290240,Terry Brooks,Philosophy,Ballantine Books,1980,0,10,Library
"Ogre, Ogre",1354,345301870,Piers Anthony,Philosophy,Del Rey Books,1982,0,10,Library
The Stand: Complete and Uncut,1355,451169530,Stephen King,Philosophy,Signet Book,1991,0,10,Library
Lonesome Dove,1356,067168390X,Larry McMurtry,Philosophy,Pocket,1988,0,10,Library
Shopaholic Takes Manhattan (Summer Display Opportunity),1357,385335881,Sophie Kinsella,Philosophy,Delta,2002,0,10,Library
Confessions of a Shopaholic (Summer Display Opportunity),1358,385335482,SOPHIE KINSELLA,Philosophy,Delta,2001,0,10,Library
The Cider House Rules,1359,553258001,John Irving,Philosophy,Bantam Books,1986,0,10,Library
PRIME TIME : PRIME TIME,1360,671679627,Judy Collins,Philosophy,Pocket,1989,0,10,Library
Uncle Tungsten: Memories of a Chemical Boyhood,1361,375704043,Oliver W. Sacks,Philosophy,Vintage Books USA,2002,0,10,Library
Family At Last (Love Inspired (Numbered)),1362,373871279,Carolyne Aarsen,Philosophy,Steeple Hill,2000,0,10,Library
Sons of Texas : Callaway Country,1363,373484070,Annette Broadrick,Philosophy,Silhouette,2000,0,10,Library
Nickel and Dimed: On (Not) Getting By in America,1364,805063889,Barbara Ehrenreich,Philosophy,Metropolitan Books,2001,0,10,Library
Gingerbread,1365,068986020X,Rachel Cohn,Philosophy,Simon Pulse,2003,0,10,Library
Strange Memories The Nancy Drew Files 122 (Nancy Drew Files (Paperback)),1366,671568809,Carolyn Keene,Philosophy,Simon Pulse,1997,0,10,Library
"My Grandfathers Blessings : Stories of Strength, Refuge, and Belonging",1367,1573228567,Rachel Naomi Remen M.D.,Philosophy,Riverhead Books,2001,0,10,Library
Summer Light,1368,553582658,Luanne Rice,Philosophy,Bantam Books,2002,0,10,Library
Smoke in Mirrors,1369,051513399X,Jayne Ann Krentz,Philosophy,Jove Books,2002,0,10,Library
Table For Two,1370,373218400,Nora Roberts,Philosophy,Silhouette,2002,0,10,Library
Winter Wedding,1371,449217868,Joan Smith,Philosophy,Fawcett Books,1990,0,10,Library
Divining Women (Ay Spoken Word - Gibbons),1372,671573020,Kaye Gibbons,Philosophy,Audioworks,2004,0,10,Library
Eve's Rib,1373,517006456,Bryn Chandler,Philosophy,Random House Inc,1988,0,10,Library
In Search of America,1374,786867086,Tod Brewster,Philosophy,Hyperion,2002,0,10,Library
The Distance Between,1375,1569471800,Eliza Osborne,Philosophy,Soho Press,2000,0,10,Library
The Museum Guard,1376,374216495,Howard Norman,Philosophy,Farrar Straus Giroux,1998,0,10,Library
No One Thinks of Greenland,1377,312274572,John Griesemer,Philosophy,Picador USA,2001,0,10,Library
Evening News: A Novel,1378,316825336,Marly A. Swick,Philosophy,Little Brown &amp; Co,1999,0,10,Library
Having Everything,1379,871137631,John L'Heureux,Philosophy,Pub Group West,1999,0,10,Library
Nothin' but Good Times Ahead,1380,679419152,Molly Ivins,Philosophy,Random House Inc,1993,0,10,Library
Hunting Badger,1381,60192895,Tony Hillerman,Philosophy,HarperCollins Publishers,1999,0,10,Library
The Education of Little Tree (A Zia Book),1382,826308791,Forrest Carter,Philosophy,University of New Mexico Press,1986,0,10,Library
The Island of the Day Before,1383,140259198,Umberto Eco,Philosophy,Penguin Books,1996,0,10,Library
Darwin's Radio,1384,345435249,Greg Bear,Philosophy,Ballantine Books,2000,0,10,Library
Good Omens,1385,441003257,Neil Gaiman,Philosophy,Ace Books,1996,0,10,Library
Il Dio Delle Piccole Cose,1386,8850200005,Arundhati Roy,Philosophy,Distribooks Inc,2002,0,10,Library
The Songcatcher: A Ballad Novel,1387,451202503,Sharyn McCrumb,Philosophy,Signet Book,2002,0,10,Library
Message in a Bottle,1388,446606812,Nicholas Sparks,Philosophy,Warner Vision,1999,0,10,Library
Fatal Voyage,1389,671028375,Kathy Reichs,Philosophy,Pocket,2002,0,10,Library
Praying for Sleep,1390,451181468,Jeffery Deaver,Philosophy,Signet Book,1995,0,10,Library
Flashback,1391,399149759,Nevada Barr,Philosophy,Putnam Publishing Group,2003,0,10,Library
Red Square,1392,345384733,Martin Cruz Smith,Philosophy,Ballantine Books,1993,0,10,Library
Pearl in the Mist (Landry),1393,671759361,V.C. Andrews,Philosophy,Pocket,1994,0,10,Library
Knockin' at Heaven's Door,1394,830724982,Stephen Hill,Philosophy,Regal Books,1999,0,10,Library
Shock,1395,399146008,Robin Cook,Philosophy,G. P. Putnam's Sons,2001,0,10,Library
Das Halsband der Taube.,1396,3442720001,Ernst W. Heine,Philosophy,btb,1996,0,10,Library
Isle of Lies,1397,515132632,Donna Fletcher,Philosophy,Jove Books,2002,0,10,Library
Bronze Mirror,1398,044990671X,Jeanne Larsen,Philosophy,Ballantine Books,1992,0,10,Library
Doll's Eyes,1399,688124402,Bari Wood,Philosophy,William Morrow &amp; Company,1993,0,10,Library
Men and Brethren,1400,929587081,James Gould Cozzens,Philosophy,Elephant Paperbacks,1989,0,10,Library
"My Father, His Son",1401,155970117X,Reidar Jonsson,Philosophy,Little Brown &amp; Co,1991,0,10,Library
Starlings Laughing: A Memoir of Africa,1402,688105408,June Vendall Clark,Philosophy,Harpercollins,1991,0,10,Library
The God of Mirrors,1403,871130297,Robert Reilly,Philosophy,Atlantic Monthly Press,1986,0,10,Library
Unassigned Territory,1404,440500095,Kem Nunn,Philosophy,Bantam Dell Pub Group,1988,0,10,Library
The Best of Larry King Live: The Greatest Interviews,1405,1570362084,Larry King,Philosophy,Turner Pub,1995,0,10,Library
The Poisonwood Bible: A Novel,1406,60930535,Barbara Kingsolver,Philosophy,Perennial,1999,0,10,Library
A Lesson Before Dying (Vintage Contemporaries (Paperback)),1407,375702709,Ernest J. Gaines,Philosophy,Vintage Books USA,1997,0,10,Library
Operating Instructions: A Journal of My Son's First Year,1408,044990928X,Anne Lamott,Philosophy,Ballantine Books,1994,0,10,Library
Jewel,1409,671038184,Bret Lott,Philosophy,Washington Square Press,1999,0,10,Library
Their Eyes Were Watching God: A Novel,1410,60916508,Zora Neale Hurston,Philosophy,Perennial,1990,0,10,Library
"Wild Magic (Fool's Gold, Book 2)",1411,756401453,Jude Fisher,Philosophy,Daw Books,2003,0,10,Library
The Satanic Verses,1412,963270702,Salman Rushdie,Philosophy,Distributors,1992,0,10,Library
Shadowmancer,1413,399242562,G. P. Taylor,Philosophy,Putnam Publishing Group,2004,0,10,Library
Notes From a Small Planet,1414,552996009,Bill Bryson,Philosophy,Bantam Doubleday Dell,0,0,10,Library
DINOSAUR PLANET 2 SURVIVORS,1415,708881297,ANNE MCCAFFREY,Philosophy,Time Warner Books UK,1996,0,10,Library
The Grapes of Wrath: John Steinbeck Centennial Edition (1902-2002),1416,142000663,John Steinbeck,Philosophy,Penguin Books,2002,0,10,Library
"The Amber Spyglass (His Dark Materials, Book 3)",1417,590542443,Philip Pullman,Philosophy,Scholastic Press,2000,0,10,Library
"The Subtle Knife (His Dark Materials, Book 2)",1418,590112899,Philip Pullman,Philosophy,Scholastic Point,1998,0,10,Library
Northern Lights (His Dark Materials S.),1419,590660543,Philip Pullman,Philosophy,Scholastic Point,1998,0,10,Library
A Prayer for Owen Meany,1420,345361792,John Irving,Philosophy,Ballantine Books,1990,0,10,Library
Away from It All,1421,552999512,Judy Astley,Philosophy,Trafalgar Square,2003,0,10,Library
Winnie-The-Pooh on Management and Problem Solving,1422,041619513X,Roger E. Allen,Philosophy,Routledge,1998,0,10,Library
An ABC for You and Me,1423,855030224,Margaret Tempest,Philosophy,The Medici Society Ltd,0,0,10,Library
Popular Reward: the Brave Toy Soldier: And Other Stories (Enid Blyton's Popular Rewards Series VII),1424,861638522,Enid Blyton,Philosophy,Award Publications,1996,0,10,Library
Shadowheart : Legends of the Raven (Legends of the Raven),1425,575073314,James Barclay,Philosophy,Gollancz,2003,0,10,Library
Nightchild (Gollancz SF S.),1426,575073004,James Barclay,Philosophy,Gollancz,2002,0,10,Library
The Prophet,1427,394404289,Kahlil Gibran,Philosophy,Alfred A. Knopf,1973,0,10,Library
How Not to Be a Perfect Mother: The Crafty Mother's Guide to a Quiet Life (How Not to),1428,000636988X,Libby Purves,Philosophy,HarperCollins Publishers,1986,0,10,Library
"No Eye Can See (Kirkpatrick, Jane, Kinship and Courage Historical Series, Bk. 2.)",1429,1578562333,JANE KIRKPATRICK,Philosophy,WaterBrook Press,2001,0,10,Library
The Sinner,1430,345458915,TESS GERRITSEN,Philosophy,Ballantine Books,2003,0,10,Library
Cold Sassy Tree,1431,038531258X,Olive Ann Burns,Philosophy,Delta,1986,0,10,Library
A Tree Grows in Brooklyn,1432,006092988X,Betty Smith,Philosophy,Perennial,1998,0,10,Library
The Neverending Story,1433,140317937,Michael Ende,Philosophy,Penguin USA,1985,0,10,Library
The Shipping News : A Novel,1434,743225406,Annie Proulx,Philosophy,Scribner,2001,0,10,Library
Hiding Place,1435,553256696,Corrie Ten Boom,Philosophy,Bantam Books,1984,0,10,Library
Only The River Runs Free : A Novel (Galway Chronicles (Paperback)),1436,785263780,Bodie Thoene,Philosophy,WestBow Press,2003,0,10,Library
Only the Wind Remembers,1437,802433243,Marlo Schalesky,Philosophy,Moody Publishers,2003,0,10,Library
True Notebooks (Alex Awards (Awards)),1438,375413081,MARK SALZMAN,Philosophy,Knopf,2003,0,10,Library
The No. 1 Ladies' Detective Agency (Today Show Book Club #8),1439,1400034779,Alexander McCall Smith,Philosophy,Anchor,2003,0,10,Library
Driving Mr. Albert: A Trip Across America With Einstein's Brain,1440,038533303X,Michael Paterniti,Philosophy,Delta,2001,0,10,Library
French Lieutenant's Woman,1441,451163753,John Fowles,Philosophy,Signet Book,1996,0,10,Library
The Clearing: A Mystery,1442,440414520,Dorothy Reynolds Miller,Philosophy,Yearling Books,1998,0,10,Library
Shopgirl,1443,786885688,Steve Martin,Philosophy,Hyperion,2001,0,10,Library
Kitchen,1444,671880187,Banana Yoshimoto,Philosophy,Washington Square Press,1994,0,10,Library
Museum of Science Book of Answers &amp; Questions,1445,1558506454,Ann Rae Jonas,Philosophy,Adams Media Corp,1996,0,10,Library
How in the World?: A Fascinating Journey Through the World of Human Ingenuity,1446,895773538,Readers Digest,Philosophy,Readers Digest,1990,0,10,Library
The Power of Myth (Illustrated Edition),1447,385247745,Joseph Campbell,Philosophy,Doubleday Books,1988,0,10,Library
Crescent City,1448,385293542,Belva Plain,Philosophy,Delacorte Press,1984,0,10,Library
Gibson's Student Guide to Western Canadian Universities,1449,802069347,Dyanne Gibson,Philosophy,University of Toronto Press,1993,0,10,Library
"The New Hugo Winners, Vol. 2",1450,671721038,Isaac Asimov,Philosophy,Baen,1991,0,10,Library
My Teacher is an Alien,1451,671311891,Bruce Coville,Philosophy,Pocket Books,1997,0,10,Library
Tangle Box,1452,345387007,TERRY BROOKS,Philosophy,Del Rey,1995,0,10,Library
"Breath, Eyes, Memory",1453,037570504X,Edwidge Danticat,Philosophy,Vintage Books USA,1998,0,10,Library
A Walk in the Woods: Rediscovering America on the Appalachian Trail (Official Guides to the Appalachian Trail),1454,767902521,Bill Bryson,Philosophy,Broadway Books,1999,0,10,Library
The Bottoms,1455,892967048,Joe R. Lansdale,Philosophy,Mysterious Press,2000,0,10,Library
The Flanders Panel,1456,553377868,ARTURO PEREZ-REVERTE,Philosophy,Bantam,1996,0,10,Library
Where No Gods Came (Michigan Literary Fiction Awards),1457,472113658,Sheila O'Connor,Philosophy,UMP,2003,0,10,Library
"The Devil in the White City : Murder, Magic, and Madness at the Fair That Changed America (Illinois)",1458,609608444,ERIK LARSON,Philosophy,Crown,2003,0,10,Library
The Adventures of Augie March,1459,670032425,Saul Bellow,Philosophy,Viking Books,2003,0,10,Library
Sacred Journey of the Peaceful Warrior,1460,915811332,Dan Millman,Philosophy,H.J. Kramer,1991,0,10,Library
Chicken Soup for the Mother's Soul (Chicken Soup for the Soul Series (Paper)),1461,1558744606,Jack Canfield,Philosophy,Health Communications,1997,0,10,Library
The Kitchen God's Wife,1462,080410753X,Amy Tan,Philosophy,Ivy Books,1992,0,10,Library
Adventures of Huckleberry Finn (Signet Classics (Paperback)),1463,451526503,Mark Twain,Philosophy,Signet Book,1997,0,10,Library
The Silmarillion,1464,345325818,J.R.R. TOLKIEN,Philosophy,Del Rey,1985,0,10,Library
Teen Angst? Naaah . . . A Quasi-autobiography,1465,044023767X,Ned Vizzini,Philosophy,Laurel-Leaf Books,2002,0,10,Library
Speak,1466,014131088X,Laurie Halse Anderson,Philosophy,Speak,2001,0,10,Library
Kerosene,1467,043909013X,Chris Wooding,Philosophy,Push,2002,0,10,Library
Songs in Ordinary Time (Oprah's Book Club (Paperback)),1468,140244824,Mary McGarry Morris,Philosophy,Penguin Books,1996,0,10,Library
Exploring Inner and Outer Space: A Scientist's Perspective on Personal and Planetary Transformation,1469,155643068X,Brian O'Leary,Philosophy,North Atlantic Books,1989,0,10,Library
"Miracle in the Void: Free Energy, Ufos and Other Scientific Revelations",1470,096478260X,Brian O'Leary,Philosophy,Kamapua'a Press,1996,0,10,Library
The Second Coming of Science: An Intimate Report on the New Science,1471,155643152X,Brian O'Leary,Philosophy,North Atlantic Books,1992,0,10,Library
Synchronicity: The Bridge Between Matter and Mind,1472,553346768,F. David Peat,Philosophy,Bantam,1988,0,10,Library
L. Ron Hubbard Presents Writers of the Future (L. Ron Hubbard Presents Writers of the Future),1473,884043142,L. Ron Hubbard,Philosophy,Bridge Publications,1988,0,10,Library
The Stone Monkey : A Lincoln Rhyme Novel,1474,743221990,Jeffery Deaver,Philosophy,Simon &amp; Schuster,2002,0,10,Library
Saucer,1475,312983212,Stephen Coonts,Philosophy,St. Martin's Paperbacks,2003,0,10,Library
"Clones (Star Wars: Galaxy of Fear, Book 11)",1476,553486411,JOHN WHITMAN,Philosophy,Skylark,1998,0,10,Library
Jetzt will ichs wirklich wissen. Mit mentaler Powertechnik Ziele erreichen.,1477,3478088534,Peter Kummer,Philosophy,Moderne Verlagsges. Mvg,2002,0,10,Library
Herr Lehmann. Ein Roman.,1478,3821807059,Sven Regener,Philosophy,Eichborn,2001,0,10,Library
Arnold: An Unauthorized Biography,1479,865532168,Wendy Leigh,Philosophy,McGraw-Hill,1990,0,10,Library
Freedom Train: The Story of Harriet Tubman,1480,059040640X,Dorothy Sterling,Philosophy,Scholastic,1987,0,10,Library
Little Princess,1481,1566197155,Frances Hodgson Burnett,Philosophy,Barnes Noble Books,0,0,10,Library
Light on Yoga: Yoga Dipika,1482,805210318,B. K. S. Iyengar,Philosophy,Schocken Books,1995,0,10,Library
Emotionally Weird: A Novel,1483,031227999X,Kate Atkinson,Philosophy,Picador USA,2001,0,10,Library
Skipping Christmas,1484,385508417,JOHN GRISHAM,Philosophy,Doubleday,2002,0,10,Library
The Last Juror,1485,385510438,John Grisham,Philosophy,Doubleday,2004,0,10,Library
Cooking Light,1486,848705459,Susan M. McIntosh,Philosophy,Leisure Arts,1983,0,10,Library
Ill Wind (Anna Pigeon Mysteries (Paperback)),1487,380723638,Nevada Barr,Philosophy,Avon Books,1997,0,10,Library
Nelson's Bedtime Bible Stories : 150 Passages from the International Children's Bible,1488,718001044,Paul Gross,Philosophy,Nelson Bibles,2002,0,10,Library
"Bye, Bye, Butterfree (Pokemon Adventure (Golden Numbered))",1489,307132668,Diane Muldrow,Philosophy,Golden Books,1999,0,10,Library
American Gothic,1490,812515722,Robert Bloch,Philosophy,Tor Books (Mm),1987,0,10,Library
"My Big Fake Green-Card Wedding (Harlequin American Romance, 987)",1491,373169876,Mollie Molay,Philosophy,Harlequin,2003,0,10,Library
English Handbook for Christian Schools,1492,890842795,Grace Colling,Philosophy,Bob Jones Univ Pr,2001,0,10,Library
Summer Sisters,1493,385324057,Judy Blume,Philosophy,Delacorte Press,1998,0,10,Library
Fahrenheit 451 / Fahrenheit 451,1494,9505470010,Ray Bradbury,Philosophy,Minotauro,1998,0,10,Library
The Overseer,1495,609602535,Jonathan Rabb,Philosophy,Random House Inc,1998,0,10,Library
Valhalla Rising (Dirk Pitt Adventures (Paperback)),1496,425185710,Clive Cussler,Philosophy,Berkley Publishing Group,2002,0,10,Library
U.S.S. Seawolf,1497,61030651,Patrick Robinson,Philosophy,HarperTorch,2001,0,10,Library
Day of Reckoning,1498,425178773,Jack Higgins,Philosophy,Berkley Publishing Group,2001,0,10,Library
Raptor Red,1499,553575619,ROBERT T. BAKKER,Philosophy,Bantam,1996,0,10,Library
The Dracula Tape,1500,671578391,Fred Saberhagen,Philosophy,Baen,1999,0,10,Library
Cold Sea Rising,1501,425095584,Richard Moran,Philosophy,Berkley Pub Group,1987,0,10,Library
Threat Vector,1502,451409086,Michael Dimercurio,Philosophy,Onyx Books,2000,0,10,Library
America : A Jake Grafton Novel (A Jake Grafton Novel),1503,031298250X,Stephen Coonts,Philosophy,St. Martin's Paperbacks,2002,0,10,Library
Nimitz Class,1504,006109594X,Patrick Robinson,Philosophy,HarperTorch,1998,0,10,Library
Hitchhikers's Guide to the Galaxy,1505,671527215,Douglas Adams,Philosophy,Pocket,1984,0,10,Library
Tales of Terror and the Supernatural,1506,486203077,Wilkie Collins,Philosophy,Dover Publications,1972,0,10,Library
Un retour simple: Roman,1507,2894850743,Raymond Cloutier,Philosophy,Lanct̫t ̩diteur,1998,0,10,Library
Braveheart,1508,671522817,Randall Wallace,Philosophy,Pocket,1995,0,10,Library
The Hallelujah Side,1509,618074716,Rhoda Huffey,Philosophy,Mariner Books,2000,0,10,Library
Obliviously On He Sails : The Bush Administration in Rhyme,1510,1400062888,CALVIN TRILLIN,Philosophy,Random House,2004,0,10,Library
Riding the Bus with My Sister: A True Life Journey,1511,618045996,Rachel Simon,Philosophy,Houghton Mifflin Company,2002,0,10,Library
Perfect Skin: A Novel,1512,312303033,Nick Earls,Philosophy,St. Martin's Press,2002,0,10,Library
